"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X1.1","X2.1","X3.1","X4.1","X5.1","X6.1","X7.1","X8.1","X9.1","X10.1","X1.2","X2.2","X3.2","X4.2","X5.2","X6.2","X7.2","X8.2","X9.2","X10.2","X1.3","X2.3","X3.3","X4.3","X5.3","X6.3","X7.3","X8.3","X9.3","X10.3","X1.4","X2.4","X3.4","X4.4","X5.4","X6.4","X7.4","X8.4","X9.4","X10.4","X1.5","X2.5","X3.5","X4.5","X5.5","X6.5","X7.5","X8.5","X9.5","X10.5","X1.6","X2.6","X3.6","X4.6","X5.6","X6.6","X7.6","X8.6","X9.6","X10.6"
"11",29177.3519255337,29204.1632922422,28834.1646109501,28252.6095039389,29759.3245157585,28665.1754146618,35307.9793907511,26793.3147335597,27686.3348768041,23163.1721180136,2300.80032796132,2302.96236803842,2273.84899372886,2231.86435609278,2350.2992184187,2261.22231901973,3056.60120011432,2152.96156566769,2196.47545054497,2151.33500172626,1773.96035628656,1772.99954317706,1786.39564325312,1807.90253186583,1753.07857492312,1792.5529843714,1906.22349064447,1862.54830054084,1829.06587873803,2012.60408926875,0.770987876577023,0.770987876577023,0.770987876577023,0.770987876577023,0.770987876577023,0.770987876577023,0.770987876577023,0.770987876577023,0.770987876577023,0.770987876577023,0,0,0,0,0,0,0,0,0,0,23.008003279616,23.029623680381,22.7384899372922,22.3186435609251,23.5029921841833,22.6122231901978,30.566012001135,21.5296156566796,21.9647545054448,21.5133500172602,2.91773519255245,2.92041632922525,2.88341646109605,2.82526095039493,2.97593245157645,2.86651754146569,3.53079793907571,2.67933147335648,2.76863348768054,2.31631721180084
"12",29800.7097078597,30589.8678733661,28707.5878504713,27639.8601443212,29225.8078239856,29850.0234665467,29607.4708628945,29989.075691096,30113.8904978321,35751.0938075651,1575.64135383647,1657.85851840077,1470.56581363009,1406.0863141764,1515.15052026571,1581.3616494958,1554.02551883464,1597.93231519307,1613.32288265892,2304.68851561953,593.275762841273,621.564736598716,546.826358122802,521.69496860805,568.73223549631,595.397533614929,584.986518411056,601.394345076761,606.783788449291,861.501897411883,0.769576732457142,0.769576732457142,0.769576732457142,0.769576732457142,0.769576732457142,0.769576732457142,0.769576732457142,0.769576732457142,0.769576732457142,0.769576732457142,0,0,0,0,0,0,0,0,0,0,15.7564135383636,16.5785851840064,14.7056581363042,14.0608631417631,15.1515052026558,15.8136164949598,15.5402551883465,15.9793231519316,16.1332288265869,23.0468851562005,2.98007097078478,3.058986787337,2.87075878504635,2.7639860144325,2.92258078239812,2.98500234665403,2.96074708628933,2.99890756911072,3.01138904978445,3.57510938075576
"13",30232.3644423116,29901.0650890652,30376.2853766426,28048.6468989588,31368.769733313,33436.850395841,34303.2555212341,27106.3716378598,25502.1825199951,24273.7385864574,2676.18187925232,2655.32967077857,2685.65328694677,2572.05655550779,2759.49948457467,2957.277572911,3056.38441025044,2550.84829476155,2548.85904933294,2579.44652564084,1592.02544378247,1604.15570395726,1586.82177362536,1671.17588570285,1550.86909592094,1804.27928102091,1955.19304914258,1705.68420107715,1764.73256452962,1814.29368859795,0.762966247168095,0.762966247168095,0.762966247168095,0.762966247168095,0.762966247168095,0.762966247168095,0.762966247168095,0.762966247168095,0.762966247168095,0.762966247168095,0,0,0,0,0,0,0,0,0,0,26.7618187925256,26.5532967077838,26.8565328694742,25.7205655550709,27.5949948457431,29.57277572911,30.5638441025084,25.5084829476185,25.4885904933309,25.7944652564014,3.02323644423177,2.99010650890608,3.03762853766482,2.80486468989641,3.13687697333185,3.34368503958385,3.43032555212279,2.71063716378583,2.55021825200047,2.42737385864629
"14",30445.6056819022,30301.3194317079,30646.2865011919,26407.8842067882,27941.1513524715,28249.7207234291,26006.8944122814,34009.714134978,36642.391330563,25645.1834911055,2320.03480883112,2308.54601425491,2336.56889847061,2126.31523058595,2168.14037715499,2181.25039625493,2122.86042121372,2700.21483206596,3072.53075904696,2125.83199088656,1697.390862552,1702.44120794495,1690.35178566178,1842.23129491707,1784.83882471881,1774.05840353554,1864.52805255973,1570.79201653317,1761.54096425631,1884.69769088832,0.773661853903557,0.773661853903557,0.773661853903557,0.773661853903557,0.773661853903557,0.773661853903557,0.773661853903557,0.773661853903557,0.773661853903557,0.773661853903557,0,0,0,0,0,0,0,0,0,0,23.2003480883074,23.0854601425482,23.3656889847015,21.2631523058617,21.6814037715498,21.8125039625529,21.2286042121433,27.0021483206557,30.7253075904715,21.2583199088602,3.04456056818904,3.03013194317036,3.06462865011808,2.6407884206788,2.79411513524765,2.82497207234284,2.60068944122842,3.40097141349835,3.66423913305692,2.56451834910967
"15",28667.3899398243,29376.4662551489,28332.6022695425,30366.3541060742,27985.6399044415,31338.6700638178,29797.5923705728,29503.8135173751,40050.2241095079,31740.2546266105,2486.9554276395,2502.40361388168,2483.96338312775,2545.17733558935,2483.68643535815,2606.99273689775,2517.51411444951,2506.50186931152,3472.66860141893,2629.6714082438,2109.12378812726,2100.36087684604,2113.25801307259,2088.14307918557,2117.54220656465,2076.85340090856,2095.17258907424,2098.79143729682,2003.8854165393,2073.46930286338,0.765845280582891,0.765845280582891,0.765845280582891,0.765845280582891,0.765845280582891,0.765845280582891,0.765845280582891,0.765845280582891,0.765845280582891,0.765845280582891,0,0,0,0,0,0,0,0,0,0,24.8695542763881,25.0240361388224,24.8396338312727,25.4517733558924,24.8368643535795,26.0699273689817,25.1751411445017,25.065018693117,34.7266860141874,26.2967140824432,2.86673899398125,2.93764662551365,2.83326022695542,3.03663541060751,2.79856399044431,3.13386700638175,2.97975923705677,2.95038135173672,4.00502241095208,3.17402546265998
"16",27127.938541846,28584.9241480196,27228.0724453091,25600.2711427642,27767.6129664123,27359.4724202476,27408.5881357779,25839.0573041053,27524.9488753756,30178.9690149007,1880.81205973586,1917.37055955813,1881.38076544281,1959.34881182003,1889.64953472823,1882.87784278825,1883.44402394533,1935.84209940349,1885.05892994044,2026.03438980165,1465.48948600606,1401.31490257922,1458.87857704417,1566.52117359745,1434.8274697493,1451.51524465231,1449.50841586166,1549.93592074197,1444.74645708462,1334.88385323372,0.764666912036698,0.764666912036698,0.764666912036698,0.764666912036698,0.764666912036698,0.764666912036698,0.764666912036698,0.764666912036698,0.764666912036698,0.764666912036698,0,0,0,0,0,0,0,0,0,0,18.8081205973571,19.1737055955787,18.813807654426,19.5934881181963,18.8964953472826,18.8287784278851,18.8344402394537,19.358420994033,18.8505892994043,20.2603438980187,2.71279385418354,2.85849241480089,2.72280724453045,2.56002711427569,2.77676129664232,2.73594724202454,2.74085881357862,2.58390573041006,2.75249488753764,3.01789690149007
"17",26595.0184529492,27089.4353248073,25922.0827481422,26892.6760580416,27034.3516974503,29693.308696711,28552.8261752022,26966.6518748073,22584.0321049368,25829.3583987947,2163.61947486928,2178.02153854002,2152.08775185108,2171.67191590691,2176.16125916179,2325.06131788585,2247.92528288466,2173.96361110301,2402.60946174871,2151.16497688033,1882.47587756574,1863.82938193942,1908.20135349876,1871.26386455603,1865.91259954802,1770.05101252095,1809.82356087581,1868.47021164773,2124.37130640755,1912.19097836864,0.758950172211927,0.758950172211927,0.758950172211927,0.758950172211927,0.758950172211927,0.758950172211927,0.758950172211927,0.758950172211927,0.758950172211927,0.758950172211927,0,0,0,0,0,0,0,0,0,0,21.6361947486879,21.7802153853951,21.5208775185148,21.7167191590656,21.7616125916147,23.250613178862,22.47925282885,21.7396361110259,24.0260946174839,21.5116497687976,2.65950184529418,2.70894353248178,2.59220827481424,2.68926760580463,2.70343516974485,2.96933086967123,2.85528261752123,2.69666518747991,2.2584032104943,2.58293583988002
"18",26700.6707723975,27135.1616553105,26691.8688610181,27164.4935938267,26238.4953644301,26939.7248008131,25536.3279401918,27422.4379591463,27119.4316438239,24786.6918842501,1514.80825760507,1520.56625844932,1514.76655827628,1521.21961928577,1516.96232677187,1517.07487777526,1538.14230867601,1528.4053094523,1520.22986601954,1582.62715977537,733.093257197292,645.636112690642,734.859916773258,639.683815314995,830.661063504117,685.0910745158,981.654255516776,587.191274475254,648.824760482704,1138.97064531608,0.771784672409636,0.771784672409636,0.771784672409636,0.771784672409636,0.771784672409636,0.771784672409636,0.771784672409636,0.771784672409636,0.771784672409636,0.771784672409636,0,0,0,0,0,0,0,0,0,0,15.1480825760519,15.205662584493,15.1476655827621,15.2121961928612,15.1696232677212,15.1707487777502,15.3814230867606,15.284053094521,15.2022986601921,15.826271597753,2.67006707723982,2.71351616553108,2.66918688610075,2.71644935938338,2.62384953644244,2.69397248008066,2.55363279402008,2.74224379591363,2.71194316438162,2.47866918842513
"19",29693.1605557078,29410.0669016745,30867.9100070887,30271.4135990834,30065.7331979775,28659.7913128137,26807.6004888838,28538.6532586425,24584.2114842667,25498.72684381,2538.24686652183,2514.32061107005,2651.25664485451,2591.13083130614,2571.68790654289,2457.57947773284,2359.96884887921,2449.35327096118,2326.60338923495,2328.83521938021,1545.42415518125,1556.04865671129,1501.2651986823,1523.71718320468,1531.44943371595,1584.10400387266,1653.24634243054,1588.61359551033,1738.03454360687,1702.72311257243,0.7693538866675,0.7693538866675,0.7693538866675,0.7693538866675,0.7693538866675,0.7693538866675,0.7693538866675,0.7693538866675,0.7693538866675,0.7693538866675,0,0,0,0,0,0,0,0,0,0,25.3824686652247,25.1432061107007,26.512566448543,25.9113083130578,25.7168790654351,24.5757947773214,23.5996884887888,24.4935327096175,23.2660338923506,23.2883521937989,2.96931605557186,2.94100669016854,3.08679100070816,3.02714135990766,3.00657331979757,2.86597913128083,2.68076004888886,2.8538653258649,2.45842114842722,2.54987268438202
"20",26978.3991965459,26245.130759567,27207.2985253059,26104.1167814485,29599.7117554138,27171.1839156881,31501.5558005782,27886.4193608157,30151.235654437,23284.6457441827,2336.08764395688,2297.23726305355,2349.8269859784,2290.75582941214,2540.48854093482,2347.61357359131,2750.13365614155,2395.02589379759,2596.32521688714,2231.40443269293,1919.46432460723,1945.01552091886,1911.56352015194,1949.93243476563,1828.48334940927,1912.80575195672,1761.10162866839,1888.23101068256,1809.05177513437,2055.64982748414,0.757394312743755,0.757394312743755,0.757394312743755,0.757394312743755,0.757394312743755,0.757394312743755,0.757394312743755,0.757394312743755,0.757394312743755,0.757394312743755,0,0,0,0,0,0,0,0,0,0,23.3608764395696,22.972372630541,23.4982698597891,22.9075582941203,25.4048854093491,23.4761357359148,27.5013365614106,23.9502589379801,25.9632521688703,22.3140443269346,2.6978399196545,2.62451307595652,2.72072985253059,2.61041167814512,2.95997117554011,2.71711839156806,3.15015558005856,2.78864193608027,3.01512356544309,2.32846457441744
"21",27785.1578587238,27794.7801679584,26960.6620172755,26981.1736608775,27051.4477738978,27504.0733802315,27016.7254415229,24083.629513145,28007.2218283064,22100.810595759,1382.26912773324,1383.07166047694,1334.6164416797,1335.29691591317,1337.82027874174,1361.3545695388,1336.53833468082,1524.7301160776,1402.19831945885,1965.50868004037,515.297300651721,514.800210387925,557.401337204013,556.361947298266,552.802955046148,529.735249665062,554.558318516906,1004.04822555124,504.088063247272,1555.64730451636,0.770799642803566,0.770799642803566,0.770799642803566,0.770799642803566,0.770799642803566,0.770799642803566,0.770799642803566,0.770799642803566,0.770799642803566,0.770799642803566,0,0,0,0,0,0,0,0,0,0,13.8226912773314,13.8307166047668,13.3461644167985,13.352969159131,13.3782027874164,13.6135456953881,13.3653833468073,15.2473011607749,14.0219831945901,19.6550868004041,2.77851578587137,2.77947801679465,2.69606620172821,2.69811736608838,2.70514477739011,2.75040733802246,2.70167254415141,2.40836295131414,2.80072218283001,2.21008105957606
"22",27544.8768362014,27261.5536421536,28578.26583191,25722.6102135641,28796.4558324965,23435.3728075532,27304.1887593183,30426.5990390789,27811.1396460552,26416.9461011938,1309.65928501941,1302.03733168119,1380.0942468489,1345.03759263731,1403.168729773,1618.9399229756,1302.85511058079,1563.90308844665,1321.49590364924,1308.8975155415,485.166569584758,499.984159035002,526.574802544767,792.46068063186,538.114754629079,1313.15298014882,497.763235070555,598.510693674075,486.215962045281,630.518344107683,0.767225718270159,0.767225718270159,0.767225718270159,0.767225718270159,0.767225718270159,0.767225718270159,0.767225718270159,0.767225718270159,0.767225718270159,0.767225718270159,0,0,0,0,0,0,0,0,0,0,13.0965928501918,13.0203733168133,13.8009424684908,13.4503759263754,14.0316872977298,16.1893992297546,13.028551105806,15.6390308844659,13.2149590364919,13.0889751554124,2.75448768361983,2.7261553642146,2.85782658319117,2.57226102135593,2.87964558324975,2.34353728075583,2.73041887593111,3.04265990390679,2.78111396460513,2.64169461011995
"23",28859.1326211197,28970.9112909127,27548.3085355058,29948.3880602976,27915.7234546354,27544.4030763809,31943.3011303841,31181.7354895331,39504.6147739674,27295.8682653562,2320.97285227386,2325.23715339253,2304.41218945812,2382.43315530684,2302.97215977818,2304.45201559803,2517.50905247864,2463.11539437,3396.46513511603,2308.02814598307,1883.1033520864,1881.50405194865,1901.85811880283,1867.47309879563,1896.61941287517,1901.91404559733,1848.30635259596,1854.98634096051,1783.11525168649,1905.47465454317,0.759683394934991,0.759683394934991,0.759683394934991,0.759683394934991,0.759683394934991,0.759683394934991,0.759683394934991,0.759683394934991,0.759683394934991,0.759683394934991,0,0,0,0,0,0,0,0,0,0,23.2097285227332,23.2523715339239,23.044121894583,23.8243315530667,23.0297215977858,23.0445201559798,25.1750905247907,24.6311539436988,33.9646513511585,23.0802814598265,2.88591326211251,2.89709112909033,2.75483085355012,2.9948388060289,2.79157234546469,2.75444030763919,3.19433011303745,3.11817354895264,3.95046147739623,2.72958682653649
"24",27931.8944708446,27320.5150795061,28900.7831980069,27769.176642076,30847.7046754762,27190.2191101484,24357.1309459059,30049.4622794791,30289.3493916119,27411.6462358019,2021.28094106749,1991.44587229249,2085.05997679545,2012.74411987595,2271.80394066119,1986.17922733704,2049.14744908406,2186.15603085107,2210.73084808226,1995.41347280271,1573.68550236364,1598.41214812806,1535.91260533635,1580.00169613764,1460.70767410083,1603.85879741674,1769.18603973796,1491.58194471116,1482.27218179491,1594.60076221187,0.765618806243587,0.765618806243587,0.765618806243587,0.765618806243587,0.765618806243587,0.765618806243587,0.765618806243587,0.765618806243587,0.765618806243587,0.765618806243587,0,0,0,0,0,0,0,0,0,0,20.2128094106724,19.9144587229271,20.8505997679588,20.1274411987574,22.718039406619,19.8617922733687,20.4914744908377,21.8615603085163,22.1073084808285,19.9541347280283,2.79318944708553,2.73205150795001,2.89007831980165,2.7769176642078,3.08477046754659,2.71902191101426,2.43571309459064,3.00494622794829,3.02893493916064,2.74116462358112
"25",27534.4054958262,27700.0087554829,27946.238721682,27331.5063724188,26913.1825825282,27183.1668532274,26995.7218682274,30167.1348871741,36411.5729565484,24084.4248426639,2255.62308108823,2252.01794782323,2248.21803993141,2261.45906764882,2281.62995392814,2267.4792848351,2276.64624550461,2297.43067159399,2835.23180430569,2631.82385081808,1843.77981682504,1841.56450652141,1838.2593323199,1846.62025341864,1853.67508401984,1849.03907943537,1852.16347539416,1810.17491919065,1753.87198055352,1906.90563266794,0.763832720137181,0.763832720137181,0.763832720137181,0.763832720137181,0.763832720137181,0.763832720137181,0.763832720137181,0.763832720137181,0.763832720137181,0.763832720137181,0,0,0,0,0,0,0,0,0,0,22.5562308108793,22.5201794782334,22.4821803993125,22.6145906764924,22.8162995392854,22.6747928483466,22.7664624550413,22.9743067159413,28.3523180430488,26.3182385081836,2.75344054958213,2.77000087554776,2.79462387216801,2.73315063724125,2.69131825825274,2.718316685323,2.69957218682331,3.0167134887172,3.64115729565455,2.40844248426599
"26",28451.0244018367,27300.0195519449,26552.3366800219,27836.0878230627,30521.5309813928,27658.0732047098,30300.2482944712,34736.690714895,31822.3743706633,30176.7955265322,2531.69086369603,2440.35561500286,2391.15994394386,2480.55988604077,2740.27460884045,2466.74654943958,2715.50083938365,3312.59859838706,2897.57244291553,2701.89070137053,1951.76834867018,1990.80789628123,2015.90172960516,1972.69303082017,1880.56115695018,1978.72476879367,1888.2056203499,2241.97020380129,1835.27275206715,1892.47819935711,0.763380198779305,0.763380198779305,0.763380198779305,0.763380198779305,0.763380198779305,0.763380198779305,0.763380198779305,0.763380198779305,0.763380198779305,0.763380198779305,0,0,0,0,0,0,0,0,0,0,25.3169086369581,24.4035561500227,23.9115994394336,24.8055988604057,27.4027460883987,24.6674654943958,27.1550083938384,33.1259859838644,28.9757244291625,27.0189070137066,2.84510244018427,2.73000195519339,2.6552336680027,2.78360878230625,3.05215309813853,2.7658073204717,3.03002482944851,3.47366907149029,3.18223743706622,3.01767955265447
