"","X1","X2","X3","X4","X5","X6","X7","X8","X1.1","X2.1","X3.1","X4.1","X5.1","X6.1","X7.1","X8.1","X1.2","X2.2","X3.2","X4.2","X5.2","X6.2","X7.2","X8.2","X1.3","X2.3","X3.3","X4.3","X5.3","X6.3","X7.3","X8.3","X1.4","X2.4","X3.4","X4.4","X5.4","X6.4","X7.4","X8.4","X1.5","X2.5","X3.5","X4.5","X5.5","X6.5","X7.5","X8.5","X1.6","X2.6","X3.6","X4.6","X5.6","X6.6","X7.6","X8.6","X1.7","X2.7","X3.7","X4.7","X5.7","X6.7","X7.7","X8.7","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35"
"244",31185.1537494101,17010.0585593178,14515.660972446,8748.97806656849,10715.1093930835,10715.1093930835,9976.40366162777,10026.0530187473,1791.75592029905,2177.35164796984,2688.88109416623,2044.68969149486,2699.97343213523,2699.97343213523,2696.30820262428,2618.67235832054,636.662058884228,2010.82216546439,2499.90598845599,1879.06082016494,2511.6860479798,2511.6860479798,2510.96993598125,2441.13512722136,0.763812895672032,0.995965058330696,0.763812895136465,0.995965058534632,0.995873624356602,0.995873624356602,0.995965058330696,0.990891523340918,0,0,0,0,0,0,0,0,17.9175592029926,21.7735164797012,26.8888109416576,20.4468969149445,26.9997343213524,26.9997343213524,26.9630820262371,26.1867235832015,3.11851537494157,1.70100585593222,1.45156609724426,0.874897806656686,1.07151093930839,1.07151093930839,0.997640366163134,1.00260530187438,0.0040000000000191,0,0.00499999999988177,0,0,0.0360000000000582,0.0010000000000332,0.0370000000000346,0,0,0.126999999999953,0,0.126999999999953,0,0,0,0,0,0,0,0.00199999999995271,0,0.00199999999995271,0,0,0,0,0,0,0,0.0320000000000391,0.0010000000000332,0.0319999999999254,0,0
"245",30010.181172074,20755.1611778298,16900.4854332296,9630.14311815121,30986.0664024422,30986.0664024422,10275.7222414974,12427.1032624875,2553.81819023159,2564.9912075514,2865.03034213934,2192.29496818885,3251.67297628182,3251.67297628182,2544.25589785115,2775.88387105168,1676.23271749963,2044.42183703992,2085.3736041736,1817.26398965883,2268.75452639583,2268.75452639583,1941.85386675967,2057.72325748102,0.765284016366234,0.996266412487973,0.765283966398749,0.996266412487973,NA,NA,0.996266412487973,0.996266412487973,0,0,0,0,NA,NA,0,0,25.5381819023063,25.6499120755197,28.6503034213883,21.9229496818901,32.5167297628186,32.5167297628186,25.4425589785114,27.7588387105174,3.00101811720861,2.07551611778337,1.69004854332322,0.963014311814975,3.0986066402442,3.0986066402442,1.02757222414981,1.24271032624809,0.0040000000000191,0,0.00400000000013279,0,0,0.0349999999999682,0.000999999999976353,0.0360000000000582,0,0,0.128000000000043,0,0.126999999999953,0,0,0,0,0,0,0,0.00199999999995271,0,0.00200000000018008,0,0,0,0,0,0,0,0.0310000000000628,0,0.0320000000001528,0,0
"246",35241.3373380528,17848.6607782398,15572.6139074173,9831.52976477732,29016.5283314302,29016.5283314302,10365.0442020717,11008.8838586936,3279.28360139472,2732.2722074595,2928.21872166754,2648.67510146246,3212.61013921764,3212.61013921764,2727.23502278896,2750.41284333564,1871.97256061249,1979.75347448454,1993.91984543235,1961.07182222799,2091.65911090854,2091.65911090854,1930.85692930779,1930.53221107575,0.768273002665116,0.996477313881415,0.768272965893518,0.996477313881415,NA,NA,0.996477313881415,0.996477287652672,0,0,0,0,NA,NA,0,0,32.7928360139399,27.3227220745891,29.2821872166708,26.4867510146218,32.1261013921671,32.1261013921671,27.2723502278876,27.5041284333536,3.52413373380457,1.7848660778242,1.55726139074165,0.983152976477308,2.90165283314352,2.90165283314352,1.03650442020688,1.10088838586896,0.00500000000010914,0,0.00400000000013279,0,0,0.0349999999999682,0,0.0349999999998545,0,0,0.126999999999953,0,0.126999999999953,0,0,0,0,0,0,0,0.00199999999995271,0,0.000999999999976353,0,0,0,0,0,0,0,0.0309999999999491,0,0.0320000000001528,0,0
"247",25679.0475486956,15336.403060735,14409.3366517416,8534.36413567956,10193.9929271927,10193.9929271927,9809.10790319116,10584.4898016791,2285.00282671129,2616.2745871297,3049.11822576733,2438.0298570803,3010.29050651364,3010.29050651364,2971.90064636539,3098.20097512282,2079.7971801416,2217.49614388826,2485.1466017316,2106.10214684127,2465.54628427128,2465.54628427128,2443.83471703432,2517.60711310339,0.77128508337162,0.996566768420557,0.771285050181457,0.996566768420557,0.99654362843991,0.99654362843991,0.996566768420557,0.996566638873772,0,0,0,0,0,0,0,0,22.8500282671169,26.1627458712911,30.4911822576738,24.3802985708081,30.1029050651368,30.1029050651368,29.7190064636502,30.9820097512317,2.56790475486926,1.53364030607365,1.44093366517413,0.853436413568136,1.0193992927192,1.0193992927192,0.980910790319611,1.05844898016839,0.00399999999990541,0,0.00400000000013279,0,0,0.0349999999999682,0.000999999999976353,0.0360000000000582,0,0,0.127000000000066,0,0.12700000000018,0,0,0,0,0,0,0,0.00199999999995271,0,0.00199999999995271,0,0,0,0,0,0,0,0.0309999999999491,0,0.0309999999999491,0,0
"248",21210.359801103,14147.163841443,13748.0148354269,7785.55547998614,10962.3048662657,10962.3048662657,9465.84951878628,9436.30993414745,2136.86575135046,2256.01876048854,2847.69237539831,1788.49307062269,2985.9706299752,2985.9706299752,2791.77849824692,2804.75079519448,1936.296770913,2041.99018668042,2653.44655899656,1577.35102422317,2743.15105635106,2743.15105635106,2619.22899865088,2624.30698709236,0.768323782782534,0.996378351467245,0.768323747502562,0.996378351467245,0.996369166576466,0.996369166576466,0.996378351467245,0.996378351467245,0,0,0,0,0,0,0,0,21.3686575135019,22.5601876048819,28.4769237539884,17.8849307062243,29.8597062997518,29.8597062997518,27.9177849824648,28.0475079519448,2.12103598011065,1.41471638414469,1.37480148354315,0.778555547998696,1.09623048662655,1.09623048662655,0.946584951878157,0.943630993414715,0.0040000000000191,0,0.00500000000010914,0,0,0.0360000000000582,0,0.0359999999998308,0,0,0.128000000000043,0,0.128000000000156,0,0,0,0,0,0,0,0.000999999999976353,0,0.00199999999995271,0,0,0,0,0.000999999999976353,0,0,0.0320000000000391,0,0.0310000000001764,0,0
"249",27976.4042100044,45546.1931029274,14321.9061142424,6823.4577910507,15069.9627695923,15069.9627695923,8917.86335860683,8921.84861969829,1544.03845751638,1367.04795101522,2575.79587684261,982.126975826074,2927.05989677868,2927.05989677868,1854.2094126891,1962.40228166434,522.741296874466,1048.91442781513,2405.52335858586,797.179995910413,2742.31427473493,2742.31427473493,1783.10222278717,1900.25056653562,0.766541208945038,0.996687026654503,0.766541208079648,0.996687026654503,0.996666944662646,0.996666944662646,0.996687026654503,0.996687027481885,0,0,0,0,0,0,0,0,15.4403845751634,13.6704795101525,25.7579587684299,9.82126975826119,29.270598967785,29.270598967785,18.5420941268919,19.6240228166437,2.79764042099926,4.55461931029161,1.43219061142444,0.682345779105347,1.50699627695919,1.50699627695919,0.891786335860877,0.892184861969855,0.00499999999999545,0,0.00400000000013279,0,0,0.0350000000000819,0.00200000000000955,0.0380000000000109,0,0,0.129999999999995,0,0.129999999999882,0,0,0,0,0,0,0,0.00200000000006639,0,0.00199999999995271,0,0,0,0,0,0,0,0.0310000000000628,0,0.0319999999999254,0,0
"250",26369.4935655368,19262.7745175897,16316.2965101315,10738.0778421508,30205.6967216076,30205.6967216076,26549.8446566886,19825.2938524367,2356.82401228676,2943.6393874,3246.25352573133,2720.7021231688,3546.30862021435,3546.30862021435,3059.14871132679,3215.67422820847,1921.93974204691,1987.99083166165,2311.93787878788,2030.18164723535,2508.57249188312,2508.57249188312,2168.01474699177,2289.94635706582,0.76797491369377,0.996381439311782,0.76797257534455,0.996381131684154,NA,NA,0.996381439311782,0.996379988307591,0,0,0,0,NA,NA,0,0,23.5682401228653,29.436393873996,32.4625352573114,27.2070212316929,35.4630862021372,35.4630862021372,30.5914871132632,32.1567422820841,2.63694935655447,1.92627745175874,1.63162965101268,1.07380778421448,3.02056967216117,3.02056967216117,2.65498446566882,1.98252938524389,0.00499999999999545,0,0.00499999999988177,0,0,0.0349999999999682,0.0010000000000332,0.0359999999998308,0,0,0.133000000000038,0,0.130000000000109,0,0,0.000999999999976353,0,0,0,0,0.00199999999995271,0,0.00199999999995271,0,0,0,0,0,0,0,0.0310000000000628,0,0.0320000000001528,0,0
"251",33919.7997293905,110947.867755148,11801.9515745079,6124.39967645533,50984.1458793769,50984.1458793769,9571.98306373213,28559.5642268182,2054.74116096334,2489.70110253104,1469.79641468197,924.369378325545,3161.93842346769,3161.93842346769,1312.17415614835,613.210544443496,968.765605862854,757.781963264665,1208.22305194805,728.265116060222,2519.82078614719,2519.82078614719,952.934659873191,302.722668988294,0.768039293770759,0.996365297589496,0.768039293770759,0.996365297589496,NA,NA,0.996365297589496,0.974570846539129,0,0,0,0,NA,NA,0,0,20.5474116096297,24.8970110253105,14.6979641468206,9.24369378325414,31.6193842346736,31.6193842346736,13.1217415614819,6.13210544443506,3.39197997293901,11.0947867755159,1.18019515745037,0.612439967645767,5.09841458793651,5.09841458793651,0.95719830637305,2.85595642268143,0.0040000000000191,0,0.00499999999988177,0,0,0.0349999999999682,0,0.0349999999998545,0,0,0.126999999999953,0,0.12700000000018,0,0,0,0,0.000999999999976353,0,0,0.000999999999976353,0,0.00200000000018008,0,0,0,0,0,0,0,0.0320000000000391,0,0.0319999999999254,0,0
"252",27370.8727986563,63008.6456243618,16030.6461309879,9927.68362628051,42160.9479899609,42160.9479899609,14432.9070325359,14564.8721281567,2346.56341538462,2198.08163483242,2006.57429331696,1999.47165659579,2853.42284480607,2853.42284480607,2090.66896209981,2128.96399125074,1669.39125340604,1707.69616971364,1571.29912726163,1760.86988063554,2166.28375269453,2166.28375269453,1693.94871036541,1781.25499644675,0.76891963256433,0.996386165719124,0.768919632446674,0.996386165719124,NA,NA,0.996386165719124,0.996386154458612,0,0,0,0,NA,NA,0,0,23.4656341538422,21.9808163483238,20.0657429331734,19.9947165659551,28.5342284480636,28.5342284480636,20.9066896209925,21.289639912511,2.73708727986541,6.30086456243755,1.60306461309885,0.992768362628448,4.216094798996,4.216094798996,1.44329070325378,1.45648721281506,0.0040000000000191,0,0.00399999999990541,0,0,0.0360000000000582,0.000999999999976353,0.0370000000000346,0,0,0.125999999999976,0,0.125999999999976,0,0,0,0,0,0,0,0.000999999999976353,0,0.00200000000018008,0,0,0,0,0,0,0,0.0320000000000391,0,0.0319999999999254,0,0
"253",22413.340264082,29242.9604240353,13857.033678824,7669.431105136,11339.2187884935,11339.2187884935,13143.1637429535,9152.21352342262,1652.74949244002,1775.1005927422,2644.63960436672,1590.36367506738,2739.72251570842,2739.72251570842,2134.12180899574,2257.61997303086,1397.6359347331,1629.06430651444,2473.5319023569,1476.71109052277,2525.36907166907,2525.36907166907,2077.21917015852,2168.66176605008,0.760056219222933,0.996102403628601,0.76005621873618,0.99610240258401,0.996082945185369,0.996082945185369,0.996102403628601,0.996102288929009,0,0,0,0,0,0,0,0,16.5274949243984,17.7510059274234,26.4463960436738,15.9036367506726,27.3972251570858,27.3972251570858,21.3412180899493,22.5761997303019,2.24133402640771,2.92429604240281,1.38570336788228,0.766943110513445,1.1339218788493,1.1339218788493,1.31431637429582,0.915221352342637,0.00499999999999545,0,0.00399999999990541,0,0,0.0350000000000819,0.0010000000000332,0.0370000000000346,0,0,0.134000000000015,0.000999999999976353,0.128999999999905,0,0,0,0,0,0,0,0.00199999999995271,0.0010000000000332,0.00199999999995271,0,0,0,0,0,0,0,0.0320000000000391,0,0.0320000000001528,0,0
"254",32523.4649252434,19400.5806314062,15038.7311768659,10370.9469954614,11494.6193307624,11494.6193307624,11772.4900959943,12269.9654566881,2623.52717100503,2369.93760890156,2871.92644845241,2520.80164145771,2842.05586792444,2842.05586792444,2825.84092140605,2890.06009844362,1580.02825264423,1852.18220109092,2150.43334165834,1951.35341802905,2133.97808372183,2133.97808372183,2125.28378402438,2161.62476635769,0.765897748337236,0.996311513088646,0.765897668872795,0.9963114837985,0.996307035769776,0.996307035769776,0.996311513088646,0.996311449201547,0,0,0,0,0,0,0,0,26.2352717100484,23.6993760890171,28.7192644845238,25.2080164145831,28.4205586792432,28.4205586792432,28.2584092140605,28.9006009844358,3.25234649252428,1.94005806314032,1.50387311768673,1.03709469954591,1.14946193307632,1.14946193307632,1.17724900959972,1.22699654566926,0.00499999999999545,0,0.00399999999990541,0,0,0.0349999999999682,0,0.0350000000000819,0,0,0.128000000000043,0.0010000000000332,0.127999999999929,0,0,0,0,0,0,0,0.00200000000018008,0,0,0,0,0,0,0,0,0,0.0309999999999491,0,0.0319999999999254,0,0
"255",27769.2783922509,11625.0494675129,13824.1387794445,7814.04211561525,11766.6610386148,11766.6610386148,9386.83539287506,9687.22572121703,1386.57978158593,2387.51879831435,2911.46342062064,1884.49430773628,2996.90072964805,2996.90072964805,2867.39851139748,2901.96824482694,488.614217466303,2266.11740003215,2779.4328033078,1776.12840196586,2820.76879231879,2820.76879231879,2755.42189993443,2775.33129416057,0.766336302961558,0.995997113257357,0.766336268804638,0.995997146507191,0.995976047135836,0.995976047135836,0.995997113257357,0.995997146507191,0,0,0,0,0,0,0,0,13.8657978158562,23.8751879831405,29.1146342062064,18.8449430773623,29.9690072964792,29.9690072964792,28.673985113971,29.019682448268,2.77692783922547,1.16250494675139,1.3824138779442,0.781404211561585,1.17666610386142,1.17666610386142,0.938683539287765,0.968722572121274,0.00500000000010914,0,0.00500000000010914,0,0,0.0359999999999445,0.0010000000000332,0.0359999999998308,0,0,0.127999999999929,0,0.128000000000156,0,0,0,0,0.000999999999976353,0,0,0.000999999999976353,0,0.00199999999995271,0,0,0,0,0,0,0,0.0330000000000155,0,0.0329999999999018,0,0
"256",27044.9763648785,30327.0149370311,17382.1955862841,10401.6364253271,12948.2016208017,12948.2016208017,14185.7563661138,14184.6918741797,2022.66149426323,2547.38863469389,3003.38130966688,1994.19253127158,2974.45966706448,2974.45966706448,2977.02232007347,3186.21224615411,1636.76564532443,1843.6804490333,2004.76587717838,1598.08704974417,2004.76587717838,2004.76587717838,2009.8481320398,2154.25364457142,0.76014524591609,0.996465012710054,0.760145209088803,0.996465012710054,0.996451711334646,0.996451711334646,0.996465012710054,0.99646364857735,0,0,0,0,0,0,0,0,20.2266149426343,25.4738863469418,30.0338130966679,19.9419253127111,29.7445966706427,29.7445966706427,29.7702232007339,31.8621224615349,2.70449763648854,3.03270149370403,1.73821955862811,1.04016364253313,1.2948201620801,1.2948201620801,1.41857563661146,1.41846918741764,0.00499999999999545,0,0.00400000000013279,0,0,0.0349999999999682,0.0010000000000332,0.0370000000000346,0,0,0.134000000000015,0,0.129000000000133,0,0,0,0,0,0,0,0.000999999999976353,0.000999999999976353,0.00199999999995271,0,0,0,0,0,0,0,0.0309999999999491,0,0.0320000000001528,0,0
