"","X1","X2","X3","X4","X5","X6","X7","X8","X1.1","X2.1","X3.1","X4.1","X5.1","X6.1","X7.1","X8.1","X1.2","X2.2","X3.2","X4.2","X5.2","X6.2","X7.2","X8.2","X1.3","X2.3","X3.3","X4.3","X5.3","X6.3","X7.3","X8.3","X1.4","X2.4","X3.4","X4.4","X5.4","X6.4","X7.4","X8.4","X1.5","X2.5","X3.5","X4.5","X5.5","X6.5","X7.5","X8.5","X1.6","X2.6","X3.6","X4.6","X5.6","X6.6","X7.6","X8.6","X1.7","X2.7","X3.7","X4.7","X5.7","X6.7","X7.7","X8.7","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35"
"834",30719.4350573532,58913.8789656131,11488.9730679426,6105.65589462581,32168.514689652,32168.514689652,6801.91962995121,11236.2771918478,1701.5473795861,1705.4598871803,1010.78291927267,548.094324951224,3062.91653109099,3062.91653109099,556.049969897946,468.666774733359,609.292695710102,1290.51172153756,653.778827962161,353.216286759655,2648.70668997419,2648.70668997419,312.205478274756,153.243614434365,0.775214384260905,0.996829786224202,0.775214384260905,0.996829786224202,NA,NA,0.996829786224202,0.996829786224202,0,0,0,0,NA,NA,0,0,17.0154737958621,17.0545988717997,10.1078291927301,5.48094324951151,30.6291653109171,30.6291653109171,5.56049969898007,4.68666774733281,3.07194350573596,5.89138789656307,1.14889730679415,0.610565589462492,3.21685146896465,3.21685146896465,0.680191962995391,1.12362771918421,0.00899999999819556,0,0.00899999999819556,0,0,0.0400000000008731,0.000999999999294232,0.0410000000010768,0,0,0.902999999998428,0.000999999999294232,0.903999999998632,0,0,0,0,0.00100000000020373,0,0,0.00100000000020373,0,0.00100000000020373,0,0,0,0,0,0,0,0.0309999999990396,0,0.0319999999992433,0,0
"835",28469.3616435419,59018.0935678102,10806.7865170583,5885.72416916156,9380.58848535074,9380.58848535074,9772.29926441931,6340.17025490866,1417.67295740964,1390.7178482828,674.959963180677,537.087317171279,2248.35331383653,2248.35331383653,478.92830075741,479.92831427276,530.888301792227,828.489255064671,348.37950487013,303.019829076906,1992.79250841751,1992.79250841751,304.95009136168,262.892823919046,0.774458687243043,0.996554959644378,0.774458687243043,0.996554959644378,0.996554812369193,0.996554812369193,0.996554959644378,0.996554959644378,0,0,0,0,0,0,0,0,14.1767295740964,13.9071784828278,6.74959963180604,5.37087317171298,22.4835331383655,22.4835331383655,4.78928300757492,4.79928314272701,2.8469361643551,5.90180935677993,1.08067865170579,0.588572416916111,0.938058848535058,0.938058848535058,0.977229926441934,0.634017025490865,0.00900000000183354,0,0.00900000000183354,0,0,0.0429999999978463,0.000999999999294232,0.0429999999978463,0,0,0.899999999997817,0.000999999999294232,0.900000000001455,0,0,0,0,0.00100000000020373,0,0,0.00200000000040745,0,0.00100000000020373,0,0,0,0,0,0,0,0.0309999999990396,0,0.0319999999992433,0,0
"836",27340.6830001587,59224.2791711332,11727.6979760415,6644.9014835878,9091.38611176842,9091.38611176842,13501.820340049,7717.63424777476,1410.99183556751,1439.91393361772,840.824432810429,696.593502013227,1905.55865696153,1905.55865696153,632.409019541018,611.35376794025,554.654890672929,860.493276914621,431.515684624018,494.493156299224,1647.78998557,1647.78998557,466.327623616733,449.087901998468,0.763010619678935,0.996313982558447,0.763010619678935,0.996313982558447,0.996313899829075,0.996313899829075,0.996313982558447,0.996313982558447,0,0,0,0,0,0,0,0,14.1099183556783,14.3991393361787,8.4082443281044,6.96593502013285,19.0555865696162,19.0555865696162,6.32409019540974,6.11353767940283,2.73406830001531,5.92242791711192,1.17276979760428,0.664490148358668,0.909138611176898,0.909138611176898,1.35018203400531,0.771763424777241,0.00899999999819556,0.00100000000020373,0.00899999999819556,0,0,0.0419999999976426,0.00100000000020373,0.0430000000014843,0,0,0.919000000001688,0.00200000000040745,0.912999999996828,0,0,0,0,0,0,0,0.00200000000040745,0,0.00100000000020373,0,0,0,0,0,0,0,0.0319999999992433,0,0.0319999999992433,0,0
"837",28880.522148128,52471.1637218152,14878.4581542009,9136.6545655844,11298.0765241844,11298.0765241844,11676.1144946071,12623.8999639259,2133.65828569865,2192.51390222764,1938.66196516764,1969.52579075753,1749.6921842721,1749.6921842721,1958.71996199449,1872.79201188208,1522.29496256273,1662.84186633799,1519.93797529631,1713.88333657648,1149.15481000482,1149.15481000482,1492.75275819898,1565.13335929141,0.766098609608378,0.99629955107538,0.766098609608378,0.99629955107538,0.996298140501263,0.996298140501263,0.99629955107538,0.974857225609616,0,0,0,0,0,0,0,0,21.3365828569883,21.9251390222805,19.3866196516731,19.6952579075742,17.4969218427221,17.4969218427221,19.5871996199487,18.7279201188186,2.88805221481379,5.24711637218036,1.48784581542059,0.913665456558764,1.12980765241837,1.12980765241837,1.16761144946039,1.26238999639213,0.00899999999819556,0.000999999999294232,0.0100000000020373,0,0,0.0460000000020955,0,0.04399999999805,0,0,0.903999999998632,0.000999999999294232,0.901000000001659,0,0,0,0,0,0,0,0.00200000000040745,0,0.00100000000020373,0,0,0,0,0,0,0,0.0309999999990396,0,0.0319999999992433,0,0
"838",26090.7409284379,56725.124031756,10366.8657401207,5889.72917506746,31389.1253919074,31389.1253919074,13503.9445880225,34373.4671573002,1286.74319980061,1463.9585824758,637.285820806016,609.103879504486,3053.90911978627,3053.90911978627,639.823307821949,673.797417958501,579.873765677412,926.122665299425,287.527733686067,392.626322560421,2780.14639547619,2780.14639547619,418.018995004618,368.529814409153,0.770364979167408,0.996695095214657,0.770364979167408,0.996695095214657,NA,NA,0.996695095214657,0.996695095214657,0,0,0,0,NA,NA,0,0,12.867431998008,14.6395858247565,6.37285820806032,6.09103879504536,30.5390911978687,30.5390911978687,6.39823307821924,6.73797417958436,2.60907409284291,5.67251240317483,1.0366865740123,0.588972917506753,3.13891253919048,3.13891253919048,1.35039445880177,3.43734671572992,0.00899999999819556,0.000999999999294232,0.0100000000020373,0,0,0.0399999999972351,0,0.0400000000008731,0,0,0.909999999999854,0.00100000000020373,0.90599999999904,0,0,0.00100000000020373,0,0,0,0,0.00200000000040745,0,0,0,0,0,0,0,0,0,0.0319999999992433,0,0.0310000000026776,0,0
"839",27484.0601777052,58778.1296614763,10020.4898429614,5574.24870590304,30670.5884794988,30670.5884794988,27843.7435603423,11527.1595942085,1482.0594339653,1481.79309137303,511.761307305963,451.806991987057,3074.09159680934,3074.09159680934,522.594921886997,464.022041491403,616.02064651828,960.938396356183,202.799490941158,225.780611444925,2899.02251801809,2899.02251801809,246.453596368867,214.276889935585,0.766831957439965,0.996282486779229,0.766831957439965,0.996282486779229,NA,NA,0.996282486779229,0.996282486779229,0,0,0,0,NA,NA,0,0,14.8205943396498,14.8179309137312,5.11761307305868,4.51806991987119,30.7409159680929,30.7409159680929,5.22594921886975,4.64022041491323,2.7484060177699,5.87781296614764,1.00204898429643,0.557424870590542,3.06705884794927,3.06705884794927,2.78437435603399,1.15271595942128,0.00899999999819556,0.000999999999294232,0.0100000000020373,0,0,0.0489999999990687,0.000999999999294232,0.0420000000012806,0,0,0.90599999999904,0,0.907000000002881,0,0,0,0,0,0,0,0.00200000000040745,0,0.00199999999676947,0,0,0,0,0,0,0,0.0309999999990396,0,0.0309999999990396,0,0
"840",29680.9783055184,49694.3371646724,15670.6029026743,9183.54245384366,35446.5694477356,35446.5694477356,9265.78809080788,10048.3517751575,2546.74312844713,2215.23773849513,2256.96549166084,2067.85987939284,3023.4661109092,3023.4661109092,1787.25345704135,1384.36729160268,1540.58474548558,1570.30292484145,1612.13359106172,1492.51391531763,2122.2349957018,2122.2349957018,1323.70876484781,1269.10250820503,0.764534834452676,0.996395587390331,0.764534834452676,0.996395587390331,NA,NA,0.996395587390331,0.996393879545756,0,0,0,0,NA,NA,0,0,25.4674312844728,22.1523773849542,22.5696549166095,20.678598793924,30.2346611090899,30.2346611090899,17.8725345704103,13.8436729160295,2.96809783055106,4.96943371646772,1.56706029026762,0.918354245383923,3.54465694477428,3.54465694477428,0.926578809081058,1.00483517751527,0.00899999999819556,0.00100000000020373,0.00899999999819556,0,0,0.0389999999970314,0.00100000000020373,0.0410000000010768,0,0,0.898000000001048,0.00100000000020373,0.899000000001251,0,0,0,0,0.00100000000020373,0,0,0.00200000000040745,0,0.00200000000040745,0,0,0,0,0,0,0,0.0309999999990396,0,0.0319999999992433,0,0
"841",31591.749564043,53961.1510915001,15519.473266451,9721.51790873767,35523.9349940852,35523.9349940852,23175.1259979059,19086.8060829169,2568.18974890216,2534.19185901347,2230.48148472485,2401.85285413021,3334.84458672789,3334.84458672789,2371.2758896381,2317.77153214066,1335.40113132841,1758.76157938511,1358.07644793478,1777.0998172354,1989.03416713314,1989.03416713314,1696.98519591848,1256.96621030098,0.770887527430942,0.996260605176164,0.770887527430942,0.996260605176164,NA,NA,0.996260605176164,0.996260605176164,0,0,0,0,NA,NA,0,0,25.6818974890218,25.3419185901313,22.304814847246,24.0185285413058,33.3484458672714,33.3484458672714,23.7127588963787,23.1777153214105,3.15917495640408,5.39611510915068,1.55194732664474,0.972151790873396,3.55239349940793,3.55239349940793,2.31751259978998,1.90868060829168,0.00799999999799184,0,0.00899999999819556,0,0,0.0410000000010768,0,0.0410000000010768,0,0,0.93999999999869,0.00100000000020373,0.933000000000902,0,0,0,0,0,0,0,0.00200000000040745,0,0.00200000000040745,0,0,0,0,0,0,0,0.0319999999992433,0,0.0319999999992433,0,0
